point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
23	vanNH	sfoDF	25			17		vanNH
23	vanNH	sfoDF	26	45	PU			vanNH
23	vanNH	sfoDF	27	39	A			vanNH
23	vanNH	sfoDF	28	8	G			vanNH
24	vanNH	sfoDF	1	33	P			vanNH
24	vanNH	sfoDF	2			25	PU	vanNH
24	vanNH	sfoDF	3			34		vanNH
24	vanNH	sfoDF	4	81	PUA			vanNH
24	vanNH	sfoDF	5	33	G			vanNH
25	vanNH	sfoDF	1	33	P			NA
25	vanNH	sfoDF	2			12	PU	NA
25	vanNH	sfoDF	3	8	D			NA
25	vanNH	sfoDF	4	8	PU			NA
25	vanNH	sfoDF	5			2	D	NA
26	vanNH	sfoDF	1	8	P			sfoDF
26	vanNH	sfoDF	2			25	PU	sfoDF
26	vanNH	sfoDF	3			11	L	sfoDF
26	vanNH	sfoDF	4	75	PU			sfoDF
26	vanNH	sfoDF	5	8				sfoDF
26	vanNH	sfoDF	6			11	PU	sfoDF
26	vanNH	sfoDF	7	8	F			sfoDF
26	vanNH	sfoDF	8			13		sfoDF
26	vanNH	sfoDF	9			25		sfoDF
26	vanNH	sfoDF	10	45	PU			sfoDF
26	vanNH	sfoDF	11	39				sfoDF
26	vanNH	sfoDF	12	24				sfoDF
26	vanNH	sfoDF	13	39				sfoDF
26	vanNH	sfoDF	14	24				sfoDF
26	vanNH	sfoDF	15	45	TD			sfoDF
26	vanNH	sfoDF	16			40	PU	sfoDF
26	vanNH	sfoDF	17			25		sfoDF
26	vanNH	sfoDF	18			88		sfoDF
26	vanNH	sfoDF	19			9	L	sfoDF
26	vanNH	sfoDF	20			11		sfoDF
26	vanNH	sfoDF	21			40		sfoDF
26	vanNH	sfoDF	22	75	D			sfoDF
26	vanNH	sfoDF	23	75	PU			sfoDF
26	vanNH	sfoDF	24	24				sfoDF
26	vanNH	sfoDF	25			8	PU	sfoDF
26	vanNH	sfoDF	26			40		sfoDF
26	vanNH	sfoDF	27	45	PU			sfoDF
26	vanNH	sfoDF	28	24				sfoDF
26	vanNH	sfoDF	29	8				sfoDF
26	vanNH	sfoDF	30	27				sfoDF
26	vanNH	sfoDF	31			8	D	sfoDF
26	vanNH	sfoDF	32			8	PU	sfoDF
26	vanNH	sfoDF	33			88		sfoDF
26	vanNH	sfoDF	34			13		sfoDF
26	vanNH	sfoDF	35	45	PU			sfoDF
26	vanNH	sfoDF	36	39				sfoDF
26	vanNH	sfoDF	37			8	D	sfoDF
26	vanNH	sfoDF	38			40	PU	sfoDF
26	vanNH	sfoDF	39			8		sfoDF
26	vanNH	sfoDF	40			25		sfoDF
26	vanNH	sfoDF	41			88		sfoDF
26	vanNH	sfoDF	42			13		sfoDF
26	vanNH	sfoDF	43	45	PU			sfoDF
26	vanNH	sfoDF	44			88	PU	sfoDF
26	vanNH	sfoDF	45			8		sfoDF
26	vanNH	sfoDF	46			88		sfoDF
26	vanNH	sfoDF	47			8		sfoDF
26	vanNH	sfoDF	48			9		sfoDF
26	vanNH	sfoDF	49			40		sfoDF
26	vanNH	sfoDF	50			88		sfoDF
26	vanNH	sfoDF	51			8		sfoDF
26	vanNH	sfoDF	52			88		sfoDF
26	vanNH	sfoDF	53			8		sfoDF
26	vanNH	sfoDF	54			11		sfoDF
26	vanNH	sfoDF	55			8		sfoDF
26	vanNH	sfoDF	56	75	D			sfoDF
26	vanNH	sfoDF	57	75	PU			sfoDF
26	vanNH	sfoDF	58	8				sfoDF
26	vanNH	sfoDF	59	39				sfoDF
26	vanNH	sfoDF	60	75	TD			sfoDF
26	vanNH	sfoDF	61			8	PU	sfoDF
26	vanNH	sfoDF	62			13	TD	sfoDF
26	vanNH	sfoDF	63	75	PU			sfoDF
26	vanNH	sfoDF	64	8				sfoDF
26	vanNH	sfoDF	65	13	VST			sfoDF
26	vanNH	sfoDF	66				TO	sfoDF
26	vanNH	sfoDF	67			16	PU	sfoDF
26	vanNH	sfoDF	68			17		sfoDF
26	vanNH	sfoDF	69			23	L	sfoDF
26	vanNH	sfoDF	70			34		sfoDF
26	vanNH	sfoDF	71			1		sfoDF
26	vanNH	sfoDF	72			34	A	sfoDF
26	vanNH	sfoDF	73			18	G	sfoDF
27	sfoDF	vanNH	1	16	P			sfoDF
27	sfoDF	vanNH	2			89	PU	sfoDF
27	sfoDF	vanNH	3			5		sfoDF
27	sfoDF	vanNH	4			10		sfoDF
27	sfoDF	vanNH	5			21	TD	sfoDF
27	sfoDF	vanNH	6	16	PU			sfoDF
27	sfoDF	vanNH	7	12	TD			sfoDF
27	sfoDF	vanNH	8			5	PU	sfoDF
27	sfoDF	vanNH	9	5	PU			sfoDF
27	sfoDF	vanNH	10	85				sfoDF
27	sfoDF	vanNH	11	16				sfoDF
27	sfoDF	vanNH	12	21				sfoDF
27	sfoDF	vanNH	13	2				sfoDF
27	sfoDF	vanNH	14	16				sfoDF
27	sfoDF	vanNH	15	12	A			sfoDF
27	sfoDF	vanNH	16	18	G			sfoDF
28	sfoDF	vanNH	1	34	P			NA
28	sfoDF	vanNH	2			89	PU	NA
28	sfoDF	vanNH	3			75		NA
28	sfoDF	vanNH	4	34	PU			NA
28	sfoDF	vanNH	5			75	PU	NA
28	sfoDF	vanNH	6			5		NA
