point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
43	vanNH	pdxST	24			13	TD	pdxST
43	vanNH	pdxST	25	45	TO			pdxST
43	vanNH	pdxST	26	91	PU			pdxST
43	vanNH	pdxST	27	21				pdxST
43	vanNH	pdxST	28	89				pdxST
43	vanNH	pdxST	29	22				pdxST
43	vanNH	pdxST	30	98				pdxST
43	vanNH	pdxST	31	91				pdxST
43	vanNH	pdxST	32	5				pdxST
43	vanNH	pdxST	33	98	TD			pdxST
43	vanNH	pdxST	34			6	PUA	pdxST
43	vanNH	pdxST	35			17	LG	pdxST
44	pdxST	vanNH	1	88	P			vanNH
44	pdxST	vanNH	2			91	PU	vanNH
44	pdxST	vanNH	3			22		vanNH
44	pdxST	vanNH	4			72		vanNH
44	pdxST	vanNH	5			10		vanNH
44	pdxST	vanNH	6			98	A	vanNH
44	pdxST	vanNH	7			22	G	vanNH
45	vanNH	pdxST	1	33	P			pdxST
45	vanNH	pdxST	2			7	PU	pdxST
45	vanNH	pdxST	3			24		pdxST
45	vanNH	pdxST	4			2		pdxST
45	vanNH	pdxST	5			42		pdxST
45	vanNH	pdxST	6			10		pdxST
45	vanNH	pdxST	7			24		pdxST
45	vanNH	pdxST	8			10		pdxST
45	vanNH	pdxST	9			24		pdxST
45	vanNH	pdxST	10			10		pdxST
45	vanNH	pdxST	11			2		pdxST
45	vanNH	pdxST	12			13		pdxST
45	vanNH	pdxST	13			10		pdxST
45	vanNH	pdxST	14			7		pdxST
45	vanNH	pdxST	15			10		pdxST
45	vanNH	pdxST	16			24		pdxST
45	vanNH	pdxST	17			2		pdxST
45	vanNH	pdxST	18			10		pdxST
45	vanNH	pdxST	19			42		pdxST
45	vanNH	pdxST	20			10		pdxST
45	vanNH	pdxST	21			7		pdxST
45	vanNH	pdxST	22			10	A	pdxST
45	vanNH	pdxST	23			13	G	pdxST
46	pdxST	vanNH	1	6	P			vanNH
46	pdxST	vanNH	2			91	PU	vanNH
46	pdxST	vanNH	3			5		vanNH
46	pdxST	vanNH	4			10	L	vanNH
46	pdxST	vanNH	5			22	A	vanNH
46	pdxST	vanNH	6			98	G	vanNH
47	vanNH	pdxST	1	33	P			pdxST
47	vanNH	pdxST	2			7	PU	pdxST
47	vanNH	pdxST	3			10		pdxST
47	vanNH	pdxST	4			24		pdxST
47	vanNH	pdxST	5			7	LA	pdxST
47	vanNH	pdxST	6			2	G	pdxST
