game	poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
2014-04-19_phlSP-at-nykRM	34	1	16	10	11	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	34	1	16	11	12	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	34	1	16	12	13	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	34	1	16	13	14	ao	0	O-CTH	nykRM-4		D-D	phlSP-6	TRUE	defd
2014-04-19_phlSP-at-nykRM	35	2	16	15	16	ao	0	O-PU	phlSP-21		O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	16	17	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	17	18	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	18	19	ao	0	O-CTH	phlSP-6		O-CTH	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	19	20	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	20	21	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	35	2	16	21	22	ao	0	O-CTH	phlSP-6		O-G	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	4	5	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	6	7	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	7	8	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	8	9	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	9	10	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	10	11	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	36	1	17	11	12	ao	0	O-CTH	nykRM-41		O-G	nykRM-44	TRUE	compl
2014-04-19_phlSP-at-nykRM	37	1	18	2	3	ao	0	O-PU	phlSP-7		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	37	1	18	3	4	ao	0	O-CTH	phlSP-71		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	37	1	18	4	6	ao	1	O-CTH	phlSP-27	D-F	O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	37	1	18	6	7	ao	0	O-CTH	phlSP-71		O-G	phlSP-32	TRUE	compl
2014-04-19_phlSP-at-nykRM	38	1	19	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	38	1	19	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	38	1	19	4	5	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	38	1	19	5	6	ao	0	O-CTH	nykRM-26		D-D	phlSP-11	TRUE	defd
2014-04-19_phlSP-at-nykRM	39	2	19	7	8	ao	0	O-PU	phlSP-33		O-CTH	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	39	2	19	8	9	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	39	2	19	9	10	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	39	2	19	10	12	ao	1	O-CTH	phlSP-11	O-F	O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	39	2	19	12	13	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	39	2	19	13	13	an	-1	O-CTH	phlSP-64		NA	phlSP-64	TRUE	taway
2014-04-19_phlSP-at-nykRM	40	3	19	14	15	ao	0	O-PU	nykRM-19		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	15	16	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	16	17	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	17	18	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	18	19	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	19	20	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	20	21	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	21	22	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	22	23	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	23	24	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	40	3	19	24	25	ao	0	O-CTH	nykRM-4		O-G	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	3	4	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	4	5	ao	0	O-CTH	phlSP-27		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	5	6	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-12	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	6	7	ao	0	O-CTH	phlSP-12		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	7	8	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-12	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	8	9	ao	0	O-CTH	phlSP-12		O-CTH	phlSP-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	9	10	ao	0	O-CTH	phlSP-41		O-CTH	phlSP-9	TRUE	compl
2014-04-19_phlSP-at-nykRM	41	1	20	10	11	ao	0	O-CTH	phlSP-9		O-G	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	42	1	21	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	42	1	21	3	4	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	42	1	21	4	6	ao	1	O-CTH	nykRM-6	D-F	O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	42	1	21	6	7	ao	0	O-CTH	nykRM-26		D-D	phlSP-22	TRUE	defd
2014-04-19_phlSP-at-nykRM	43	1	22	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	43	1	22	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	43	1	22	4	5	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	43	1	22	5	6	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	43	1	22	6	7	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	43	1	22	7	8	ao	0	O-CTH	nykRM-41		O-G	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	3	4	ao	0	O-CTH	phlSP-27		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	4	5	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-12	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	5	6	ao	0	O-CTH	phlSP-12		O-CTH	phlSP-9	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	6	7	ao	0	O-CTH	phlSP-9		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	7	8	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	44	1	23	8	9	ao	0	O-CTH	phlSP-20		D-D	nykRM-21	TRUE	defd
2014-04-19_phlSP-at-nykRM	45	2	23	10	11	ao	0	O-PU	nykRM-38		O-G	nykRM-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	2	3	ao	0	O-PU	phlSP-21		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	3	4	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	4	5	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	5	6	ao	0	O-CTH	phlSP-71		O-CTH	phlSP-13	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	6	7	ao	0	O-CTH	phlSP-13		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	7	8	ao	0	O-CTH	phlSP-71		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	8	9	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	9	10	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	10	11	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	11	12	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-32	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	12	13	ao	0	O-CTH	phlSP-32		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	46	1	24	13	14	ao	0	O-CTH	phlSP-71		O-TD	phlSP-16	TRUE	drop
2014-04-19_phlSP-at-nykRM	47	2	24	15	16	ao	0	O-PU	nykRM-15		O-CTH	nykRM-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	47	2	24	16	17	ao	0	O-CTH	nykRM-27		O-CTH	nykRM-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	47	2	24	17	18	ao	0	O-CTH	nykRM-7		O-CTH	nykRM-5	TRUE	compl
2014-04-19_phlSP-at-nykRM	47	2	24	18	19	ao	0	O-CTH	nykRM-5		O-CTH	nykRM-10	TRUE	compl
2014-04-19_phlSP-at-nykRM	47	2	24	19	20	ao	0	O-CTH	nykRM-10		O-CTH	nykRM-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	47	2	24	20	20	an	-1	O-CTH	nykRM-7		NA	nykRM-7	TRUE	taway
2014-04-19_phlSP-at-nykRM	48	3	24	21	22	ao	0	O-PU	phlSP-13		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	22	23	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	23	24	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	24	25	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	25	26	ao	0	O-CTH	phlSP-64		O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	26	27	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-13	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	27	28	ao	0	O-CTH	phlSP-13		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	48	3	24	28	29	ao	0	O-CTH	phlSP-21		O-G	phlSP-13	TRUE	compl
2014-04-19_phlSP-at-nykRM	49	1	25	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	49	1	25	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	49	1	25	4	5	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	49	1	25	5	6	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	49	1	25	6	7	ao	0	O-CTH	nykRM-18		O-G	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	50	1	26	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	50	1	26	3	4	ao	0	O-CTH	phlSP-27		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	50	1	26	4	5	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	50	1	26	5	6	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-32	TRUE	compl
2014-04-19_phlSP-at-nykRM	50	1	26	6	6	an	-1	O-CTH	phlSP-32		NA	phlSP-32	TRUE	taway
2014-04-19_phlSP-at-nykRM	51	2	26	7	8	ao	0	O-PU	nykRM-81		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	51	2	26	8	9	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	51	2	26	9	10	ao	0	O-CTH	nykRM-21		D-D	phlSP-1	TRUE	defd
2014-04-19_phlSP-at-nykRM	52	3	26	11	12	ao	0	O-PU	phlSP-7		O-CTH	phlSP-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	52	3	26	12	13	ao	0	O-CTH	phlSP-1		O-G	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	4	5	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	6	7	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-44	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	7	8	ao	0	O-CTH	nykRM-44		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	8	9	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	9	10	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	10	11	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	11	12	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	12	13	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	13	14	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	14	15	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	15	16	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	53	1	27	16	17	ao	0	O-CTH	nykRM-19		O-G	nykRM-44	TRUE	compl
2014-04-19_phlSP-at-nykRM	54	1	28	2	3	ao	0	O-PU	phlSP-7		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	54	1	28	3	4	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-13	TRUE	compl
2014-04-19_phlSP-at-nykRM	54	1	28	4	5	ao	0	O-CTH	phlSP-13		D-D	nykRM-38	TRUE	defd
2014-04-19_phlSP-at-nykRM	55	2	28	6	7	ao	0	O-PU	nykRM-47		O-CTH	nykRM-38	TRUE	compl
2014-04-19_phlSP-at-nykRM	55	2	28	7	8	ao	0	O-CTH	nykRM-38		O-CTH	nykRM-8	TRUE	compl
2014-04-19_phlSP-at-nykRM	55	2	28	8	9	ao	0	O-CTH	nykRM-8		O-CTH	nykRM-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	55	2	28	9	10	ao	0	O-CTH	nykRM-7		O-G	nykRM-3	TRUE	compl
2014-04-19_phlSP-at-nykRM	56	1	29	2	3	ao	0	O-PU	phlSP-21		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	56	1	29	3	4	ao	0	O-CTH	phlSP-71		O-CTH	phlSP-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	56	1	29	4	5	ao	0	O-CTH	phlSP-1		O-G	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	4	5	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	5	6	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	6	7	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	7	8	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-41	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	8	9	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	9	10	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	10	11	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	57	1	30	11	12	ao	0	O-CTH	nykRM-22		O-G	nykRM-18	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	3	4	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	4	5	ao	0	O-CTH	phlSP-27		O-CTH	phlSP-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	5	6	ao	0	O-CTH	phlSP-1		O-CTH	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	6	7	ao	0	O-CTH	phlSP-71		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	7	8	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-9	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	8	9	ao	0	O-CTH	phlSP-9		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	9	10	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	58	1	31	10	12	ao	1	O-CTH	phlSP-21	D-F	O-G	phlSP-9	TRUE	compl
2014-04-19_phlSP-at-nykRM	59	1	32	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	59	1	32	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-26	TRUE	compl
2014-04-19_phlSP-at-nykRM	59	1	32	4	5	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	59	1	32	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-14	TRUE	compl
2014-04-19_phlSP-at-nykRM	59	1	32	6	7	ao	0	O-CTH	nykRM-14		D-D	phlSP-11	TRUE	defd
2014-04-19_phlSP-at-nykRM	60	2	32	8	9	ao	0	O-PU	phlSP-21		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	60	2	32	9	11	ao	1	O-CTH	phlSP-64	D-F	O-CTH	phlSP-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	60	2	32	11	12	ao	0	O-CTH	phlSP-21		O-CTH	phlSP-16	TRUE	compl
2014-04-19_phlSP-at-nykRM	60	2	32	12	13	ao	0	O-CTH	phlSP-16		O-CTH	phlSP-64	TRUE	compl
2014-04-19_phlSP-at-nykRM	60	2	32	13	14	ao	0	O-CTH	phlSP-64		O-G	phlSP-31	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	6	7	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	7	8	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	8	9	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	61	1	33	9	10	ao	0	O-CTH	nykRM-6		D-D	phlSP-8	TRUE	defd
2014-04-19_phlSP-at-nykRM	62	2	33	11	12	ao	0	O-PU	phlSP-64		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	62	2	33	12	13	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-33	TRUE	compl
2014-04-19_phlSP-at-nykRM	62	2	33	13	14	ao	0	O-CTH	phlSP-33		O-TO	phlSP-8	TRUE	compl
2014-04-19_phlSP-at-nykRM	62	2	33	15	16	ao	0	O-PU	phlSP-71		O-CTH	phlSP-1	TRUE	compl
2014-04-19_phlSP-at-nykRM	62	2	33	16	17	ao	0	O-CTH	phlSP-1		O-G	phlSP-71	TRUE	compl
2014-04-19_phlSP-at-nykRM	63	1	34	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-19_phlSP-at-nykRM	63	1	34	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-22	TRUE	compl
2014-04-19_phlSP-at-nykRM	63	1	34	4	5	ao	0	O-CTH	nykRM-22		D-D	phlSP-31	TRUE	defd
2014-04-19_phlSP-at-nykRM	64	2	34	6	7	ao	0	O-PU	phlSP-27		D-D	nykRM-19	TRUE	defd
2014-04-19_phlSP-at-nykRM	65	1	35	2	3	ao	0	O-PU	phlSP-20		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	3	4	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	4	5	ao	0	O-CTH	phlSP-20		O-CTH	phlSP-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	5	6	ao	0	O-CTH	phlSP-7		O-CTH	phlSP-11	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	6	7	ao	0	O-CTH	phlSP-11		O-CTH	phlSP-9	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	7	8	ao	0	O-CTH	phlSP-9		O-CTH	phlSP-27	TRUE	compl
2014-04-19_phlSP-at-nykRM	65	1	35	8	9	ao	0	O-CTH	phlSP-27		O-TD	phlSP-7	TRUE	drop
2014-04-19_phlSP-at-nykRM	66	2	35	10	11	ao	0	O-PU	nykRM-38		O-CTH	nykRM-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	66	2	35	11	11	an	-1	O-CTH	nykRM-7		NA	nykRM-7	TRUE	taway
2014-04-19_phlSP-at-nykRM	67	3	35	12	13	ao	0	O-PU	phlSP-11		O-CTH	phlSP-20	TRUE	compl
2014-04-19_phlSP-at-nykRM	67	3	35	13	14	ao	0	O-CTH	phlSP-20		D-D	nykRM-13	TRUE	defd
2014-04-19_phlSP-at-nykRM	68	4	35	15	16	ao	0	O-PU	nykRM-47		O-CTH	nykRM-38	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	16	17	ao	0	O-CTH	nykRM-38		O-CTH	nykRM-3	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	17	18	ao	0	O-CTH	nykRM-3		O-CTH	nykRM-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	18	19	ao	0	O-CTH	nykRM-21		O-CTH	nykRM-38	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	19	21	ao	1	O-CTH	nykRM-38	D-F	O-CTH	nykRM-7	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	21	22	ao	0	O-CTH	nykRM-7		O-CTH	nykRM-38	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	22	23	ao	0	O-CTH	nykRM-38		O-CTH	nykRM-47	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	23	24	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-21	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	24	25	ao	0	O-CTH	nykRM-21		O-CTH	nykRM-13	TRUE	compl
2014-04-19_phlSP-at-nykRM	68	4	35	25	26	ao	0	O-CTH	nykRM-13		O-TD	nykRM-81	TRUE	drop
