game	point	period	clk_before	clk_after	pull_team	n_poss	scor_team	h_or_b	bosWC	nykRM	seaRM	sfoDF	pdxST	vanNH	phlSP	wdcCT
2014-05-10_seaRM-at-vanNH	21	2	4:12:00	3:58:00	vanNH	1	seaRM	hold	NA	NA	9	NA	NA	11	NA	NA
2014-05-10_seaRM-at-vanNH	22	2	3:58:00	3:34:00	seaRM	1	vanNH	hold	NA	NA	9	NA	NA	12	NA	NA
2014-05-10_seaRM-at-vanNH	23	2	3:34:00	2:33:00	vanNH	1	seaRM	hold	NA	NA	10	NA	NA	12	NA	NA
2014-05-10_seaRM-at-vanNH	24	2	2:33:00	0:32:00	seaRM	3	vanNH	hold	NA	NA	10	NA	NA	13	NA	NA
2014-05-10_seaRM-at-vanNH	25	2	0:32:00	0:00:00	vanNH	NA	NA	NA	NA	NA	10	NA	NA	13	NA	NA
2014-05-10_seaRM-at-vanNH	26	3	10:00:00	8:57:00	seaRM	2	seaRM	break	NA	NA	11	NA	NA	13	NA	NA
2014-05-10_seaRM-at-vanNH	27	3	8:57:00	8:43:00	seaRM	1	vanNH	hold	NA	NA	11	NA	NA	14	NA	NA
2014-05-10_seaRM-at-vanNH	28	3	8:43:00	7:38:00	vanNH	1	seaRM	hold	NA	NA	12	NA	NA	14	NA	NA
2014-05-10_seaRM-at-vanNH	29	3	7:38:00	7:17:00	seaRM	1	vanNH	hold	NA	NA	12	NA	NA	15	NA	NA
2014-05-10_seaRM-at-vanNH	30	3	7:17:00	6:54:00	vanNH	1	seaRM	hold	NA	NA	13	NA	NA	15	NA	NA
2014-05-10_seaRM-at-vanNH	31	3	6:54:00	5:31:00	seaRM	3	vanNH	hold	NA	NA	13	NA	NA	16	NA	NA
2014-05-10_seaRM-at-vanNH	32	3	5:31:00	5:22:00	vanNH	1	seaRM	hold	NA	NA	14	NA	NA	16	NA	NA
2014-05-10_seaRM-at-vanNH	33	3	5:22:00	4:44:00	seaRM	1	vanNH	hold	NA	NA	14	NA	NA	17	NA	NA
2014-05-10_seaRM-at-vanNH	34	3	4:44:00	4:20:00	vanNH	1	seaRM	hold	NA	NA	15	NA	NA	17	NA	NA
2014-05-10_seaRM-at-vanNH	35	3	4:20:00	4:04:00	seaRM	1	vanNH	hold	NA	NA	15	NA	NA	18	NA	NA
2014-05-10_seaRM-at-vanNH	36	3	4:04:00	3:32:00	vanNH	2	vanNH	break	NA	NA	15	NA	NA	19	NA	NA
2014-05-10_seaRM-at-vanNH	37	3	3:32:00	2:41:00	vanNH	2	vanNH	break	NA	NA	15	NA	NA	20	NA	NA
2014-05-10_seaRM-at-vanNH	38	3	2:41:00	2:06:00	vanNH	2	vanNH	break	NA	NA	15	NA	NA	21	NA	NA
2014-05-10_seaRM-at-vanNH	39	3	2:06:00	0:00:00	vanNH	6	vanNH	break	NA	NA	15	NA	NA	22	NA	NA
2014-05-10_seaRM-at-vanNH	40	4	10:00:00	9:17:00	vanNH	1	seaRM	hold	NA	NA	16	NA	NA	22	NA	NA
2014-05-10_seaRM-at-vanNH	41	4	9:17:00	7:54:00	seaRM	2	seaRM	break	NA	NA	17	NA	NA	22	NA	NA
2014-05-10_seaRM-at-vanNH	42	4	7:54:00	7:16:00	seaRM	1	vanNH	hold	NA	NA	17	NA	NA	23	NA	NA
2014-05-10_seaRM-at-vanNH	43	4	7:16:00	6:06:00	vanNH	3	seaRM	hold	NA	NA	18	NA	NA	23	NA	NA
2014-05-10_seaRM-at-vanNH	44	4	6:06:00	5:46:00	seaRM	1	vanNH	hold	NA	NA	18	NA	NA	24	NA	NA
2014-05-10_seaRM-at-vanNH	45	4	5:46:00	5:29:00	vanNH	1	seaRM	hold	NA	NA	19	NA	NA	24	NA	NA
2014-05-10_seaRM-at-vanNH	46	4	5:29:00	5:26:00	seaRM	1	vanNH	hold	NA	NA	19	NA	NA	25	NA	NA
2014-05-10_seaRM-at-vanNH	47	4	5:26:00	4:33:00	vanNH	2	vanNH	break	NA	NA	19	NA	NA	26	NA	NA
2014-05-10_seaRM-at-vanNH	48	4	4:33:00	3:48:00	vanNH	1	seaRM	hold	NA	NA	20	NA	NA	26	NA	NA
2014-05-10_seaRM-at-vanNH	49	4	3:48:00	3:37:00	seaRM	1	vanNH	hold	NA	NA	20	NA	NA	27	NA	NA
2014-05-10_seaRM-at-vanNH	50	4	3:37:00	3:26:00	vanNH	1	seaRM	hold	NA	NA	21	NA	NA	27	NA	NA
2014-05-10_seaRM-at-vanNH	51	4	3:26:00	2:50:00	seaRM	1	vanNH	hold	NA	NA	21	NA	NA	28	NA	NA
2014-05-10_seaRM-at-vanNH	52	4	2:50:00	1:08:00	vanNH	5	seaRM	hold	NA	NA	22	NA	NA	28	NA	NA
2014-05-10_seaRM-at-vanNH	53	4	1:08:00	0:39:00	seaRM	1	vanNH	hold	NA	NA	22	NA	NA	29	NA	NA
2014-05-10_seaRM-at-vanNH	54	4	0:39:00	0:23:00	vanNH	1	seaRM	hold	NA	NA	23	NA	NA	29	NA	NA
2014-05-10_seaRM-at-vanNH	55	4	0:23:00	0:00:00	seaRM	NA	NA	NA	NA	NA	23	NA	NA	29	NA	NA
2014-05-17_seaRM-at-pdxST	1	1	10:00:00	9:52:00	pdxST	1	seaRM	hold	NA	NA	1	NA	0	NA	NA	NA
2014-05-17_seaRM-at-pdxST	2	1	9:52:00	9:11:00	seaRM	1	pdxST	hold	NA	NA	1	NA	1	NA	NA	NA
2014-05-17_seaRM-at-pdxST	3	1	9:11:00	8:27:00	pdxST	1	seaRM	hold	NA	NA	2	NA	1	NA	NA	NA
2014-05-17_seaRM-at-pdxST	4	1	8:27:00	6:57:00	seaRM	3	pdxST	hold	NA	NA	2	NA	2	NA	NA	NA
2014-05-17_seaRM-at-pdxST	5	1	6:57:00	6:21:00	pdxST	1	seaRM	hold	NA	NA	3	NA	2	NA	NA	NA
2014-05-17_seaRM-at-pdxST	6	1	6:21:00	5:41:00	seaRM	2	seaRM	break	NA	NA	4	NA	2	NA	NA	NA
2014-05-17_seaRM-at-pdxST	7	1	5:41:00	4:57:00	seaRM	2	seaRM	break	NA	NA	5	NA	2	NA	NA	NA
2014-05-17_seaRM-at-pdxST	8	1	4:57:00	4:25:00	seaRM	2	seaRM	break	NA	NA	6	NA	2	NA	NA	NA
2014-05-17_seaRM-at-pdxST	9	1	4:25:00	3:54:00	seaRM	1	pdxST	hold	NA	NA	6	NA	3	NA	NA	NA
2014-05-17_seaRM-at-pdxST	10	1	3:54:00	2:15:00	pdxST	3	seaRM	hold	NA	NA	7	NA	3	NA	NA	NA
2014-05-17_seaRM-at-pdxST	11	1	2:15:00	1:05:00	seaRM	2	seaRM	break	NA	NA	8	NA	3	NA	NA	NA
2014-05-17_seaRM-at-pdxST	12	1	1:05:00	0:00:00	seaRM	NA	NA	NA	NA	NA	8	NA	3	NA	NA	NA
2014-05-17_seaRM-at-pdxST	13	2	10:00:00	8:40:00	seaRM	1	pdxST	hold	NA	NA	8	NA	4	NA	NA	NA
2014-05-17_seaRM-at-pdxST	14	2	8:40:00	6:32:00	pdxST	3	seaRM	hold	NA	NA	9	NA	4	NA	NA	NA
2014-05-17_seaRM-at-pdxST	15	2	6:32:00	5:57:00	seaRM	1	pdxST	hold	NA	NA	9	NA	5	NA	NA	NA
2014-05-17_seaRM-at-pdxST	16	2	5:57:00	5:33:00	pdxST	1	seaRM	hold	NA	NA	10	NA	5	NA	NA	NA
2014-05-17_seaRM-at-pdxST	17	2	5:33:00	5:00:00	seaRM	1	pdxST	hold	NA	NA	10	NA	6	NA	NA	NA
2014-05-17_seaRM-at-pdxST	18	2	5:00:00	4:46:00	pdxST	1	seaRM	hold	NA	NA	11	NA	6	NA	NA	NA
2014-05-17_seaRM-at-pdxST	19	2	4:46:00	3:25:00	seaRM	1	pdxST	hold	NA	NA	11	NA	7	NA	NA	NA
2014-05-17_seaRM-at-pdxST	20	2	3:25:00	2:01:00	pdxST	1	seaRM	hold	NA	NA	12	NA	7	NA	NA	NA
2014-05-17_seaRM-at-pdxST	21	2	2:01:00	1:37:00	seaRM	1	pdxST	hold	NA	NA	12	NA	8	NA	NA	NA
2014-05-17_seaRM-at-pdxST	22	2	1:37:00	0:45:00	pdxST	1	seaRM	hold	NA	NA	13	NA	8	NA	NA	NA
2014-05-17_seaRM-at-pdxST	23	2	0:45:00	0:00:00	seaRM	NA	NA	NA	NA	NA	13	NA	8	NA	NA	NA
2014-05-17_seaRM-at-pdxST	24	3	10:00:00	9:20:00	pdxST	1	seaRM	hold	NA	NA	14	NA	8	NA	NA	NA
2014-05-17_seaRM-at-pdxST	25	3	9:20:00	8:27:00	seaRM	1	pdxST	hold	NA	NA	14	NA	9	NA	NA	NA
2014-05-17_seaRM-at-pdxST	26	3	8:27:00	8:08:00	pdxST	2	pdxST	break	NA	NA	14	NA	10	NA	NA	NA
2014-05-17_seaRM-at-pdxST	27	3	8:08:00	7:34:00	pdxST	1	seaRM	hold	NA	NA	15	NA	10	NA	NA	NA
2014-05-17_seaRM-at-pdxST	28	3	7:34:00	5:05:00	seaRM	3	pdxST	hold	NA	NA	15	NA	11	NA	NA	NA
2014-05-17_seaRM-at-pdxST	29	3	5:05:00	4:52:00	pdxST	1	seaRM	hold	NA	NA	16	NA	11	NA	NA	NA
2014-05-17_seaRM-at-pdxST	30	3	4:52:00	4:38:00	seaRM	1	pdxST	hold	NA	NA	16	NA	12	NA	NA	NA
2014-05-17_seaRM-at-pdxST	31	3	4:38:00	3:19:00	pdxST	2	pdxST	break	NA	NA	16	NA	13	NA	NA	NA
2014-05-17_seaRM-at-pdxST	32	3	3:19:00	2:49:00	pdxST	1	seaRM	hold	NA	NA	17	NA	13	NA	NA	NA
2014-05-17_seaRM-at-pdxST	33	3	2:49:00	2:30:00	seaRM	2	seaRM	break	NA	NA	18	NA	13	NA	NA	NA
2014-05-17_seaRM-at-pdxST	34	3	2:30:00	1:53:00	seaRM	2	seaRM	break	NA	NA	19	NA	13	NA	NA	NA
2014-05-17_seaRM-at-pdxST	35	3	1:53:00	1:39:00	seaRM	1	pdxST	hold	NA	NA	19	NA	14	NA	NA	NA
2014-05-17_seaRM-at-pdxST	36	3	1:39:00	1:23:00	pdxST	1	seaRM	hold	NA	NA	20	NA	14	NA	NA	NA
2014-05-17_seaRM-at-pdxST	37	3	1:23:00	0:45:00	seaRM	1	pdxST	hold	NA	NA	20	NA	15	NA	NA	NA
2014-05-17_seaRM-at-pdxST	38	3	0:45:00	0:00:00	pdxST	NA	NA	NA	NA	NA	20	NA	15	NA	NA	NA
2014-05-17_seaRM-at-pdxST	39	4	10:00:00	9:11:00	seaRM	3	pdxST	hold	NA	NA	20	NA	16	NA	NA	NA
2014-05-17_seaRM-at-pdxST	40	4	9:11:00	8:14:00	pdxST	2	pdxST	break	NA	NA	20	NA	17	NA	NA	NA
2014-05-17_seaRM-at-pdxST	41	4	8:14:00	8:27:00	pdxST	1	seaRM	hold	NA	NA	21	NA	17	NA	NA	NA
2014-05-17_seaRM-at-pdxST	42	4	8:27:00	6:24:00	seaRM	1	pdxST	hold	NA	NA	21	NA	18	NA	NA	NA
2014-05-17_seaRM-at-pdxST	43	4	6:24:00	6:21:00	pdxST	1	seaRM	hold	NA	NA	22	NA	18	NA	NA	NA
2014-05-17_seaRM-at-pdxST	44	4	6:21:00	5:32:00	seaRM	3	pdxST	hold	NA	NA	22	NA	19	NA	NA	NA
2014-05-17_seaRM-at-pdxST	45	4	5:32:00	4:56:00	pdxST	2	pdxST	break	NA	NA	22	NA	20	NA	NA	NA
2014-05-17_seaRM-at-pdxST	46	4	4:56:00	2:11:00	pdxST	3	seaRM	hold	NA	NA	23	NA	20	NA	NA	NA
2014-05-17_seaRM-at-pdxST	47	4	2:11:00	1:44:00	seaRM	1	pdxST	hold	NA	NA	23	NA	21	NA	NA	NA
2014-05-17_seaRM-at-pdxST	48	4	1:44:00	1:07:00	pdxST	1	seaRM	hold	NA	NA	24	NA	21	NA	NA	NA
2014-05-17_seaRM-at-pdxST	49	4	1:07:00	0:30:00	seaRM	2	seaRM	break	NA	NA	25	NA	21	NA	NA	NA
2014-05-17_seaRM-at-pdxST	50	4	0:30:00	0:18:00	seaRM	1	pdxST	hold	NA	NA	25	NA	22	NA	NA	NA
2014-05-17_seaRM-at-pdxST	51	4	0:18:00	0:00:00	pdxST	2	pdxST	break	NA	NA	25	NA	23	NA	NA	NA
2014-05-17_vanNH-at-sfoDF	1	1	10:00:00	7:56:00	sfoDF	10	sfoDF	break	NA	NA	NA	1	NA	0	NA	NA
2014-05-17_vanNH-at-sfoDF	2	1	7:56:00	6:55:00	sfoDF	2	sfoDF	break	NA	NA	NA	2	NA	0	NA	NA
2014-05-17_vanNH-at-sfoDF	3	1	6:55:00	6:03:00	sfoDF	1	vanNH	hold	NA	NA	NA	2	NA	1	NA	NA
2014-05-17_vanNH-at-sfoDF	4	1	6:03:00	5:06:00	vanNH	2	vanNH	break	NA	NA	NA	2	NA	2	NA	NA
2014-05-17_vanNH-at-sfoDF	5	1	5:06:00	3:49:00	vanNH	5	sfoDF	hold	NA	NA	NA	3	NA	2	NA	NA
2014-05-17_vanNH-at-sfoDF	6	1	3:49:00	2:06:00	sfoDF	3	vanNH	hold	NA	NA	NA	3	NA	3	NA	NA
2014-05-17_vanNH-at-sfoDF	7	1	2:06:00	1:36:00	vanNH	1	sfoDF	hold	NA	NA	NA	4	NA	3	NA	NA
2014-05-17_vanNH-at-sfoDF	8	1	1:36:00	0:38:00	sfoDF	5	vanNH	hold	NA	NA	NA	4	NA	4	NA	NA
2014-05-17_vanNH-at-sfoDF	9	1	0:38:00	0:00:00	vanNH	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA
2014-05-17_vanNH-at-sfoDF	10	2	10:00:00	9:43:00	vanNH	1	sfoDF	hold	NA	NA	NA	5	NA	4	NA	NA
2014-05-17_vanNH-at-sfoDF	11	2	9:43:00	8:58:00	sfoDF	2	sfoDF	break	NA	NA	NA	6	NA	4	NA	NA
2014-05-17_vanNH-at-sfoDF	12	2	8:58:00	7:55:00	sfoDF	5	vanNH	hold	NA	NA	NA	6	NA	5	NA	NA
2014-05-17_vanNH-at-sfoDF	13	2	7:55:00	6:17:00	vanNH	7	sfoDF	hold	NA	NA	NA	7	NA	5	NA	NA
2014-05-17_vanNH-at-sfoDF	14	2	6:17:00	3:42:00	sfoDF	9	vanNH	hold	NA	NA	NA	7	NA	6	NA	NA
2014-05-17_vanNH-at-sfoDF	15	2	3:42:00	2:27:00	vanNH	3	sfoDF	hold	NA	NA	NA	8	NA	6	NA	NA
2014-05-17_vanNH-at-sfoDF	16	2	2:27:00	2:13:00	sfoDF	1	vanNH	hold	NA	NA	NA	8	NA	7	NA	NA
2014-05-17_vanNH-at-sfoDF	17	2	2:13:00	0:18:00	vanNH	6	vanNH	break	NA	NA	NA	8	NA	8	NA	NA
2014-05-17_vanNH-at-sfoDF	18	2	0:18:00	0:00:00	vanNH	NA	NA	NA	NA	NA	NA	8	NA	8	NA	NA
2014-05-17_vanNH-at-sfoDF	19	3	10:00:00	8:52:00	sfoDF	2	sfoDF	break	NA	NA	NA	9	NA	8	NA	NA
2014-05-17_vanNH-at-sfoDF	20	3	8:52:00	7:53:00	sfoDF	3	vanNH	hold	NA	NA	NA	9	NA	9	NA	NA
2014-05-17_vanNH-at-sfoDF	21	3	7:53:00	7:41:00	vanNH	1	sfoDF	hold	NA	NA	NA	10	NA	9	NA	NA
2014-05-17_vanNH-at-sfoDF	22	3	7:41:00	3:37:00	sfoDF	11	vanNH	hold	NA	NA	NA	10	NA	10	NA	NA
2014-05-17_vanNH-at-sfoDF	23	3	3:37:00	0:22:00	vanNH	12	vanNH	break	NA	NA	NA	10	NA	11	NA	NA
2014-05-17_vanNH-at-sfoDF	24	3	0:22:00	0:08:00	vanNH	2	vanNH	break	NA	NA	NA	10	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	25	3	0:08:00	0:00:00	vanNH	NA	NA	NA	NA	NA	NA	10	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	26	4	10:00:00	3:16:00	vanNH	17	sfoDF	hold	NA	NA	NA	11	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	27	4	3:16:00	1:47:00	sfoDF	4	sfoDF	break	NA	NA	NA	12	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	28	4	1:46:00	0:00:00	sfoDF	NA	NA	NA	NA	NA	NA	12	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	29	5	5:00:00	3:23:00	sfoDF	6	sfoDF	break	NA	NA	NA	13	NA	12	NA	NA
2014-05-17_vanNH-at-sfoDF	30	5	3:23:00	0:00:00	sfoDF	NA	NA	NA	NA	NA	NA	13	NA	12	NA	NA
2014-05-17_wdcCT-at-nykRM	1	1	10:00:00	NA	wdcCT	8	wdcCT	break	NA	0	NA	NA	NA	NA	NA	1
2014-05-17_wdcCT-at-nykRM	2	1	NA	NA	wdcCT	2	wdcCT	break	NA	0	NA	NA	NA	NA	NA	2
2014-05-17_wdcCT-at-nykRM	3	1	NA	NA	wdcCT	1	nykRM	hold	NA	1	NA	NA	NA	NA	NA	2
2014-05-17_wdcCT-at-nykRM	4	1	NA	NA	nykRM	1	wdcCT	hold	NA	1	NA	NA	NA	NA	NA	3
2014-05-17_wdcCT-at-nykRM	5	1	NA	NA	wdcCT	1	nykRM	hold	NA	2	NA	NA	NA	NA	NA	3
2014-05-17_wdcCT-at-nykRM	6	1	NA	NA	nykRM	2	nykRM	break	NA	3	NA	NA	NA	NA	NA	3
2014-05-17_wdcCT-at-nykRM	7	1	NA	NA	nykRM	1	wdcCT	hold	NA	3	NA	NA	NA	NA	NA	4
2014-05-17_wdcCT-at-nykRM	8	1	NA	NA	wdcCT	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	4
2014-05-17_wdcCT-at-nykRM	9	2	10:00:00	NA	nykRM	1	wdcCT	hold	NA	3	NA	NA	NA	NA	NA	5
2014-05-17_wdcCT-at-nykRM	10	2	NA	NA	wdcCT	2	wdcCT	break	NA	3	NA	NA	NA	NA	NA	6
2014-05-17_wdcCT-at-nykRM	11	2	NA	NA	wdcCT	2	wdcCT	break	NA	3	NA	NA	NA	NA	NA	7
2014-05-17_wdcCT-at-nykRM	12	2	NA	NA	wdcCT	4	wdcCT	break	NA	3	NA	NA	NA	NA	NA	8
2014-05-17_wdcCT-at-nykRM	13	2	NA	NA	wdcCT	2	wdcCT	break	NA	3	NA	NA	NA	NA	NA	9
2014-05-17_wdcCT-at-nykRM	14	2	NA	7:00:00	wdcCT	6	wdcCT	break	NA	3	NA	NA	NA	NA	NA	10
2014-05-17_wdcCT-at-nykRM	15	2	7:00:00	NA	wdcCT	1	nykRM	hold	NA	4	NA	NA	NA	NA	NA	10
2014-05-17_wdcCT-at-nykRM	16	2	NA	NA	nykRM	1	wdcCT	hold	NA	4	NA	NA	NA	NA	NA	11
2014-05-17_wdcCT-at-nykRM	17	2	NA	NA	wdcCT	3	nykRM	hold	NA	5	NA	NA	NA	NA	NA	11
2014-05-17_wdcCT-at-nykRM	18	2	NA	NA	nykRM	5	wdcCT	hold	NA	5	NA	NA	NA	NA	NA	12
2014-05-17_wdcCT-at-nykRM	19	2	NA	NA	wdcCT	1	nykRM	hold	NA	6	NA	NA	NA	NA	NA	12
2014-05-17_wdcCT-at-nykRM	20	2	NA	NA	nykRM	3	wdcCT	hold	NA	6	NA	NA	NA	NA	NA	13
2014-05-17_wdcCT-at-nykRM	21	2	NA	NA	wdcCT	1	nykRM	hold	NA	7	NA	NA	NA	NA	NA	13
2014-05-17_wdcCT-at-nykRM	22	2	NA	7:00:00	nykRM	3	wdcCT	hold	NA	7	NA	NA	NA	NA	NA	14
2014-05-17_wdcCT-at-nykRM	23	2	7:00:00	0:00:00	wdcCT	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	14
2014-05-17_wdcCT-at-nykRM	24	3	10:00:00	NA	wdcCT	1	nykRM	hold	NA	8	NA	NA	NA	NA	NA	14
2014-05-17_wdcCT-at-nykRM	25	3	NA	NA	nykRM	1	wdcCT	hold	NA	8	NA	NA	NA	NA	NA	15
2014-05-17_wdcCT-at-nykRM	26	3	NA	NA	wdcCT	1	nykRM	hold	NA	9	NA	NA	NA	NA	NA	15
2014-05-17_wdcCT-at-nykRM	27	3	NA	NA	nykRM	1	wdcCT	hold	NA	9	NA	NA	NA	NA	NA	16
2014-05-17_wdcCT-at-nykRM	28	3	NA	NA	wdcCT	2	wdcCT	break	NA	9	NA	NA	NA	NA	NA	17
2014-05-17_wdcCT-at-nykRM	29	3	NA	NA	wdcCT	3	nykRM	hold	NA	10	NA	NA	NA	NA	NA	17
2014-05-17_wdcCT-at-nykRM	30	3	NA	NA	nykRM	1	wdcCT	hold	NA	10	NA	NA	NA	NA	NA	18
2014-05-17_wdcCT-at-nykRM	31	3	5:28:00	NA	wdcCT	1	nykRM	hold	NA	11	NA	NA	NA	NA	NA	18
2014-05-17_wdcCT-at-nykRM	32	3	NA	NA	nykRM	1	wdcCT	hold	NA	11	NA	NA	NA	NA	NA	19
2014-05-17_wdcCT-at-nykRM	33	3	NA	NA	wdcCT	1	nykRM	hold	NA	12	NA	NA	NA	NA	NA	19
2014-05-17_wdcCT-at-nykRM	34	3	NA	NA	nykRM	3	wdcCT	hold	NA	12	NA	NA	NA	NA	NA	20
2014-05-17_wdcCT-at-nykRM	35	3	NA	NA	wdcCT	1	nykRM	hold	NA	13	NA	NA	NA	NA	NA	20
2014-05-17_wdcCT-at-nykRM	36	3	NA	NA	nykRM	1	wdcCT	hold	NA	13	NA	NA	NA	NA	NA	21
2014-05-17_wdcCT-at-nykRM	37	3	NA	NA	wdcCT	1	nykRM	hold	NA	14	NA	NA	NA	NA	NA	21
2014-05-17_wdcCT-at-nykRM	38	3	1:10:00	NA	nykRM	1	wdcCT	hold	NA	14	NA	NA	NA	NA	NA	22
2014-05-17_wdcCT-at-nykRM	39	3	NA	NA	wdcCT	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	22
2014-05-17_wdcCT-at-nykRM	40	4	NA	NA	nykRM	2	nykRM	break	NA	15	NA	NA	NA	NA	NA	22
2014-05-17_wdcCT-at-nykRM	41	4	NA	NA	nykRM	3	wdcCT	hold	NA	15	NA	NA	NA	NA	NA	23
2014-05-17_wdcCT-at-nykRM	42	4	NA	NA	wdcCT	2	wdcCT	break	NA	15	NA	NA	NA	NA	NA	24
2014-05-17_wdcCT-at-nykRM	43	4	NA	NA	wdcCT	1	nykRM	hold	NA	16	NA	NA	NA	NA	NA	24
2014-05-17_wdcCT-at-nykRM	44	4	NA	NA	nykRM	1	wdcCT	hold	NA	16	NA	NA	NA	NA	NA	25
2014-05-17_wdcCT-at-nykRM	45	4	NA	NA	wdcCT	1	nykRM	hold	NA	17	NA	NA	NA	NA	NA	25
2014-05-17_wdcCT-at-nykRM	46	4	NA	NA	nykRM	1	wdcCT	hold	NA	17	NA	NA	NA	NA	NA	26
2014-05-17_wdcCT-at-nykRM	47	4	NA	NA	wdcCT	1	nykRM	hold	NA	18	NA	NA	NA	NA	NA	26
2014-05-17_wdcCT-at-nykRM	48	4	NA	NA	nykRM	1	wdcCT	hold	NA	18	NA	NA	NA	NA	NA	27
2014-05-17_wdcCT-at-nykRM	49	4	NA	0:00:00	wdcCT	NA	NA	NA	NA	18	NA	NA	NA	NA	NA	27
2014-05-18_bosWC-at-phlSP	1	1	10:00:00	9:34:00	phlSP	1	bosWC	hold	1	NA	NA	NA	NA	NA	0	NA
2014-05-18_bosWC-at-phlSP	2	1	9:34:00	9:05:00	bosWC	1	phlSP	hold	1	NA	NA	NA	NA	NA	1	NA
2014-05-18_bosWC-at-phlSP	3	1	9:05:00	8:17:00	phlSP	1	bosWC	hold	2	NA	NA	NA	NA	NA	1	NA
2014-05-18_bosWC-at-phlSP	4	1	8:17:00	8:03:00	bosWC	1	phlSP	hold	2	NA	NA	NA	NA	NA	2	NA
2014-05-18_bosWC-at-phlSP	5	1	8:03:00	7:41:00	phlSP	1	bosWC	hold	3	NA	NA	NA	NA	NA	2	NA
2014-05-18_bosWC-at-phlSP	6	1	7:41:00	7:12:00	bosWC	1	phlSP	hold	3	NA	NA	NA	NA	NA	3	NA
2014-05-18_bosWC-at-phlSP	7	1	7:12:00	6:49:00	phlSP	1	bosWC	hold	4	NA	NA	NA	NA	NA	3	NA
2014-05-18_bosWC-at-phlSP	8	1	6:49:00	5:49:00	bosWC	1	phlSP	hold	4	NA	NA	NA	NA	NA	4	NA
2014-05-18_bosWC-at-phlSP	9	1	5:49:00	5:18:00	phlSP	1	bosWC	hold	5	NA	NA	NA	NA	NA	4	NA
2014-05-18_bosWC-at-phlSP	10	1	5:18:00	4:20:00	bosWC	2	bosWC	break	6	NA	NA	NA	NA	NA	4	NA
2014-05-18_bosWC-at-phlSP	11	1	4:20:00	4:06:00	bosWC	2	bosWC	break	7	NA	NA	NA	NA	NA	4	NA
2014-05-18_bosWC-at-phlSP	12	1	4:06:00	2:56:00	bosWC	3	phlSP	hold	7	NA	NA	NA	NA	NA	5	NA
2014-05-18_bosWC-at-phlSP	13	1	2:56:00	2:29:00	phlSP	1	bosWC	hold	8	NA	NA	NA	NA	NA	5	NA
2014-05-18_bosWC-at-phlSP	14	1	2:29:00	2:06:00	bosWC	1	phlSP	hold	8	NA	NA	NA	NA	NA	6	NA
2014-05-18_bosWC-at-phlSP	15	1	2:06:00	1:37:00	phlSP	1	bosWC	hold	9	NA	NA	NA	NA	NA	6	NA
2014-05-18_bosWC-at-phlSP	16	1	1:37:00	1:03:00	bosWC	1	phlSP	hold	9	NA	NA	NA	NA	NA	7	NA
2014-05-18_bosWC-at-phlSP	17	1	1:03:00	0:18:00	phlSP	1	bosWC	hold	10	NA	NA	NA	NA	NA	7	NA
2014-05-18_bosWC-at-phlSP	18	1	0:18:00	0:06:00	bosWC	1	phlSP	hold	10	NA	NA	NA	NA	NA	8	NA
2014-05-18_bosWC-at-phlSP	19	1	0:06:00	0:00:00	phlSP	NA	NA	NA	10	NA	NA	NA	NA	NA	8	NA
2014-05-18_bosWC-at-phlSP	20	2	10:00:00	8:42:00	bosWC	1	phlSP	hold	10	NA	NA	NA	NA	NA	9	NA
2014-05-18_bosWC-at-phlSP	21	2	8:42:00	8:15:00	phlSP	1	bosWC	hold	11	NA	NA	NA	NA	NA	9	NA
2014-05-18_bosWC-at-phlSP	22	2	8:15:00	7:42:00	bosWC	1	phlSP	hold	11	NA	NA	NA	NA	NA	10	NA
2014-05-18_bosWC-at-phlSP	23	2	7:42:00	7:10:00	phlSP	2	phlSP	break	11	NA	NA	NA	NA	NA	11	NA
2014-05-18_bosWC-at-phlSP	24	2	7:10:00	4:42:00	phlSP	3	bosWC	hold	12	NA	NA	NA	NA	NA	11	NA
2014-05-18_bosWC-at-phlSP	25	2	4:42:00	3:25:00	bosWC	1	phlSP	hold	12	NA	NA	NA	NA	NA	12	NA
2014-05-18_bosWC-at-phlSP	26	2	3:25:00	2:08:00	phlSP	2	phlSP	break	12	NA	NA	NA	NA	NA	13	NA
2014-05-18_bosWC-at-phlSP	27	2	2:08:00	1:12:00	phlSP	1	bosWC	hold	13	NA	NA	NA	NA	NA	13	NA
2014-05-18_bosWC-at-phlSP	28	2	1:12:00	0:00:00	bosWC	NA	NA	NA	13	NA	NA	NA	NA	NA	13	NA
2014-05-18_bosWC-at-phlSP	29	3	10:00:00	9:26:00	phlSP	2	phlSP	break	13	NA	NA	NA	NA	NA	14	NA
2014-05-18_bosWC-at-phlSP	30	3	9:26:00	9:04:00	phlSP	1	bosWC	hold	14	NA	NA	NA	NA	NA	14	NA
