game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
2014-05-24_pdxST-at-vanNH	4	30	pdxST	62	3	14	vanNH	vanNH	98	G	4	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	31	vanNH	63	1	4	pdxST	pdxST	42	VTT	4	FALSE	FALSE	NA	o_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	31	vanNH	64	2	9	vanNH	vanNH	39	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	32	vanNH	65	1	6	pdxST	pdxST	2	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	4	32	vanNH	66	2	10	vanNH	vanNH	24	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	33	vanNH	67	1	9	pdxST	vanNH	13	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	68	2	11	vanNH	pdxST	8	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	69	3	22	pdxST	pdxST		TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	4	33	vanNH	70	4	24	vanNH	vanNH	22	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	34	vanNH	71	1	32	pdxST	pdxST	9	G	32	FALSE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	35	pdxST	72	1	9	vanNH	pdxST	5	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	35	pdxST	73	2	15	pdxST	pdxST	4	LG	6	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	36	pdxST	74	1	16	vanNH	vanNH	98	G	16	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	37	vanNH	75	1	12	pdxST	pdxST	2	G	12	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	38	pdxST	76	1	5	vanNH	pdxST	5	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	38	pdxST	77	2	20	pdxST	pdxST	2	LG	15	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	39	pdxST	78	1	5	vanNH	pdxST	5	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	1	1	seaRM	1	1	11	vanNH	vanNH	10	LG	11	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	2	vanNH	2	1	4	seaRM	seaRM	8	LG	4	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	3	seaRM	3	1	6	vanNH	seaRM	18	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	1	3	seaRM	4	2	13	seaRM	seaRM	12	G	7	FALSE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	4	seaRM	5	1	6	vanNH	vanNH	72	LG	6	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	5	vanNH	6	1	13	seaRM	seaRM	1	G	13	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	6	seaRM	7	1	6	vanNH	vanNH	10	LG	6	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	7	vanNH	8	1	14	seaRM	seaRM	48	TD	14	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	1	7	vanNH	9	2	25	vanNH	vanNH	11	G	11	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	8	vanNH	10	1	7	seaRM	seaRM	8	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	11	2	10	vanNH	vanNH	24	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	12	3	12	seaRM	seaRM	14	TA	2	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	13	4	14	vanNH	vanNH	37	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	9	vanNH	14	1	12	seaRM	seaRM	20	G	12	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	10	seaRM	15	1	13	vanNH	seaRM	18	D	13	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	1	10	seaRM	16	2	20	seaRM	seaRM	18	G	7	TRUE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	11	seaRM	17	1	9	vanNH	vanNH	98	G	9	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	12	vanNH	18	1	8	seaRM	seaRM	9	LG	8	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	13	seaRM	19	1	4	vanNH	vanNH	21	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	1	13	seaRM	20	2	5	seaRM	seaRM	29	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	13	seaRM	21	3	16	vanNH	vanNH	19	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	14	vanNH	22	1	5	seaRM	vanNH	8	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	2	15	vanNH	23	1	11	seaRM	seaRM	0	G	11	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	16	seaRM	24	1	4	vanNH	vanNH	10	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	16	seaRM	25	2	12	seaRM	seaRM	23	G	8	FALSE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	2	17	seaRM	26	1	6	vanNH	vanNH	89	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	17	seaRM	27	2	15	seaRM	seaRM	29	G	9	TRUE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	2	18	seaRM	28	1	9	vanNH	vanNH	19	G	9	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	19	vanNH	29	1	11	seaRM	seaRM	6	TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	19	vanNH	30	2	12	vanNH	vanNH	75	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	19	vanNH	31	3	20	seaRM	seaRM	6	G	8	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	20	seaRM	32	1	14	vanNH	vanNH	10	G	14	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	21	vanNH	33	1	6	seaRM	seaRM	17	G	6	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	22	seaRM	34	1	11	vanNH	vanNH	91	TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	22	seaRM	35	2	17	seaRM	seaRM	17	TA	6	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	22	seaRM	36	3	24	vanNH	vanNH	27	G	7	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	23	vanNH	37	1	7	seaRM	vanNH	4	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	2	23	vanNH	38	2	8	vanNH	vanNH	8	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	23	vanNH	39	3	9	seaRM	seaRM	NA	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	23	vanNH	40	4	19	vanNH	vanNH	21	G	10	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	2	24	vanNH	41	1	9	seaRM	seaRM	14	G	9	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	25	seaRM	42	1	5	vanNH	vanNH	10	LG	5	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	26	vanNH	43	1	5	seaRM	vanNH	8	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	3	27	seaRM	44	1	13	vanNH	seaRM	15	D	13	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	27	seaRM	45	2	22	seaRM	seaRM	21	G	9	TRUE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	28	seaRM	46	1	9	vanNH	vanNH	72	LG	9	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	29	vanNH	47	1	9	seaRM	seaRM	48	LG	9	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	30	seaRM	48	1	6	vanNH	seaRM	18	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	30	seaRM	49	2	11	seaRM	seaRM	18	G	5	TRUE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	31	seaRM	50	1	8	vanNH	vanNH	98	G	8	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	32	vanNH	51	1	9	seaRM	seaRM	9	G	9	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	33	seaRM	52	1	9	vanNH	vanNH	72	G	9	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	34	vanNH	53	1	7	seaRM	vanNH	13	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	34	vanNH	54	2	10	vanNH	vanNH	10	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	34	vanNH	55	3	18	seaRM	seaRM	15	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	34	vanNH	56	4	22	vanNH	vanNH	10	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	35	vanNH	57	1	10	seaRM	vanNH	45	F	10	FALSE	FALSE	NA	o_line	F	F
2014-05-31_vanNH-at-seaRM	3	35	vanNH	58	2	15	vanNH	seaRM	4	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	3	35	vanNH	59	3	22	seaRM	seaRM	1	G	7	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	36	seaRM	60	1	4	vanNH	seaRM	23	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	36	seaRM	61	2	9	seaRM	seaRM	12	G	5	FALSE	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	37	seaRM	62	1	10	vanNH	vanNH	98	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	37	seaRM	63	2	12	seaRM	vanNH	98	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	3	37	seaRM	64	3	21	vanNH	vanNH	21	G	9	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	38	vanNH	65	1	9	seaRM	vanNH	8	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	38	vanNH	66	2	11	vanNH	seaRM	8	eop	2	FALSE	FALSE	NA	d_line	eop	eop
2014-05-31_vanNH-at-seaRM	4	39	vanNH	67	1	10	seaRM	seaRM	9	LG	10	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	40	seaRM	68	1	11	vanNH	seaRM	18	D	11	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	40	seaRM	69	2	18	seaRM	seaRM	29	TA	7	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	40	seaRM	70	3	26	vanNH	vanNH	10	G	8	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	41	vanNH	71	1	7	seaRM	vanNH	8	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	41	vanNH	72	2	10	vanNH	vanNH	31	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	41	vanNH	73	3	18	seaRM	seaRM	NA	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	41	vanNH	74	4	29	vanNH	vanNH	19	G	11	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	4	42	vanNH	75	1	12	seaRM	vanNH	11	D	12	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	42	vanNH	76	2	16	vanNH	seaRM	8	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	4	42	vanNH	77	3	18	seaRM	seaRM	6	G	2	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	43	seaRM	78	1	9	vanNH	vanNH	98	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	43	seaRM	79	2	20	seaRM	seaRM	48	TA	11	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	43	seaRM	80	3	24	vanNH	vanNH	24	G	4	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	44	vanNH	81	1	11	seaRM	seaRM	20	LG	11	TRUE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	45	seaRM	82	1	5	vanNH	vanNH	91	LG	5	TRUE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	46	vanNH	83	1	9	seaRM	seaRM	48	G	9	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	47	seaRM	84	1	14	vanNH	vanNH	89	G	14	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	48	vanNH	85	1	9	seaRM	vanNH	8	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	48	vanNH	86	2	11	vanNH	seaRM	6	eop	2	FALSE	FALSE	NA	d_line	eop	eop
2014-05-31_vanNH-at-seaRM	5	49	vanNH	87	1	7	seaRM	seaRM	6	G	7	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	50	seaRM	88	1	10	vanNH	seaRM	21	D	10	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	5	50	seaRM	89	2	14	seaRM	vanNH	89	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	5	50	seaRM	90	3	25	vanNH	vanNH	98	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	51	vanNH	91	1	7	seaRM	seaRM	17	G	7	FALSE	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	52	seaRM	92	1	15	vanNH	vanNH	10	TD	15	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	93	2	20	seaRM	seaRM	29	TA	5	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	94	3	21	vanNH	vanNH	NA	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	95	4	25	seaRM	seaRM	1	TA	4	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	96	5	41	vanNH	vanNH	10	G	16	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	53	vanNH	97	1	4	seaRM	seaRM	20	eop	4	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	6	54	seaRM	98	1	14	vanNH	vanNH	91	G	14	FALSE	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	6	55	vanNH	99	1	9	seaRM	seaRM	NA	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	55	vanNH	100	2	14	vanNH	vanNH	10	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	56	vanNH	101	1	7	seaRM	seaRM	0	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	6	56	vanNH	102	2	9	vanNH	seaRM	48	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	103	3	14	seaRM	vanNH	4	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	104	4	19	vanNH	seaRM	20	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	105	5	21	seaRM	vanNH	7	D	2	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	106	6	24	vanNH	vanNH	8	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	57	vanNH	107	1	9	seaRM	seaRM	29	TA	9	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	108	2	12	vanNH	vanNH	8	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	109	3	13	seaRM	seaRM	29	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	110	4	19	vanNH	vanNH	45	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	58	vanNH	111	1	3	seaRM	seaRM	1	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	58	vanNH	112	2	6	vanNH	vanNH	49	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	1	seaRM	1	1	9	vanNH	vanNH	91	TD	9	FALSE	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	1	1	seaRM	2	2	23	seaRM	seaRM	18	G	14	FALSE	TRUE	seaRM	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	2	seaRM	3	1	11	vanNH	vanNH	98	LG	11	TRUE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	3	vanNH	4	1	7	seaRM	vanNH	11	D	7	TRUE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	1	3	vanNH	5	2	11	vanNH	vanNH	45	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	4	vanNH	6	1	4	seaRM	seaRM	14	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	4	vanNH	7	2	6	vanNH	vanNH	33	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	5	vanNH	8	1	4	seaRM	seaRM	29	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	5	vanNH	9	2	10	vanNH	vanNH	33	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	6	vanNH	10	1	12	seaRM	seaRM	1	G	12	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	7	seaRM	11	1	7	vanNH	vanNH	10	LG	7	TRUE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	8	vanNH	12	1	11	seaRM	seaRM	6	TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	8	vanNH	13	2	16	vanNH	vanNH	27	TA	5	FALSE	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	8	vanNH	14	3	21	seaRM	seaRM	00	G	5	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	9	seaRM	15	1	9	vanNH	vanNH	22	LG	9	TRUE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	10	vanNH	16	1	8	seaRM	seaRM	17	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	17	2	11	vanNH	vanNH	27	VST	3	FALSE	FALSE	NA	d_line	VST	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	18	3	12	seaRM	seaRM	6	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	37	vanNH	vanNH	10	G	25	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	5	seaRM	seaRM	1	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	12	seaRM	seaRM	6	TD	12	FALSE	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	16	vanNH	vanNH	27	TD	4	TRUE	FALSE	NA	d_line	TD	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	20	seaRM	seaRM	51	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	24	4	23	vanNH	vanNH	37	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	7	seaRM	seaRM	6	VTT	7	FALSE	FALSE	NA	o_line	VTT	off -
2014-06-07_seaRM-at-vanNH	2	13	vanNH	26	2	8	vanNH	vanNH	18	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	15	seaRM	vanNH	13	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	23	vanNH	vanNH	24	G	8	TRUE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	10	seaRM	seaRM	29	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	17	vanNH	vanNH	45	G	7	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	15	seaRM	seaRM	14	G	15	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	18	vanNH	vanNH	98	G	18	FALSE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	11	seaRM	seaRM	1	G	11	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	10	vanNH	vanNH	21	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	10	seaRM	seaRM	17	G	10	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	20	seaRM	36	1	3	vanNH	seaRM	29	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	2	20	seaRM	37	2	5	seaRM	seaRM	24	G	2	FALSE	TRUE	seaRM	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	8	vanNH	vanNH	89	LG	8	TRUE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	10	seaRM	seaRM	51	LG	10	TRUE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	11	vanNH	vanNH	98	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	12	seaRM	seaRM	6	TA	12	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	16	vanNH	vanNH	11	TA	4	TRUE	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	43	3	17	seaRM	seaRM	17	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	23	vanNH	vanNH	27	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	15	seaRM	seaRM	?	off F	15	FALSE	FALSE	NA	o_line	off F	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	31	vanNH	vanNH	72	TA	16	FALSE	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	35	seaRM	seaRM	23	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	40	vanNH	vanNH	22	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	8	seaRM	seaRM	6	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	13	vanNH	vanNH	37	LG	5	TRUE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	7	seaRM	seaRM	23	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	14	vanNH	vanNH	4	G	7	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	4	seaRM	seaRM	17	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	28	vanNH	54	2	7	vanNH	vanNH	7	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	18	seaRM	seaRM	51	G	18	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	30	vanNH	56	1	4	seaRM	seaRM	29	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	4	30	vanNH	57	2	9	vanNH	vanNH	4	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	31	vanNH	58	1	14	seaRM	seaRM	1	G	14	FALSE	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	32	seaRM	59	1	7	vanNH	seaRM	15	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	32	seaRM	60	2	10	seaRM	vanNH	91	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-06-07_seaRM-at-vanNH	4	32	seaRM	61	3	16	vanNH	vanNH	98	G	6	TRUE	TRUE	vanNH	o_line	G	G
