game	period	point	pull_team	poss_abs	n_poss	n_events	poss_team	pl_team	pl_pnum	pl_code	huck	score	scor_team	who	a_code	b_code
2014-04-26_pdxST-at-sfoDF	4	29	pdxST	79	2	11	pdxST	pdxST	22	G	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	30	pdxST	80	1	4	sfoDF	sfoDF	1	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	31	sfoDF	83	3	7	pdxST	pdxST	8	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	32	pdxST	86	3	10	sfoDF	sfoDF	13	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	33	sfoDF	87	1	11	pdxST	pdxST	7	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	95	8	72	pdxST	pdxST	7	G	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	35	pdxST	96	1	3	sfoDF	sfoDF	23	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_pdxST-at-sfoDF	5	36	sfoDF	99	3	22	pdxST	pdxST	2	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	105	6	42	pdxST	pdxST	9	LG	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	5	38	pdxST	106	1	3	sfoDF	pdxST	14	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	1	1	sfoDF	3	3	26	seaRM	seaRM	5	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	2	seaRM	5	2	7	seaRM	seaRM	18	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	3	seaRM	7	2	12	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	4	seaRM	12	5	28	sfoDF	sfoDF	88	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	5	sfoDF	15	3	24	seaRM	seaRM	13	G	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	6	seaRM	17	2	21	seaRM	seaRM	2	LG	TRUE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	7	seaRM	19	2	14	seaRM	seaRM	77	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	8	seaRM	20	1	9	sfoDF	sfoDF	2	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	9	sfoDF	21	1	8	seaRM	seaRM	0	LG	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	10	seaRM	22	1	2	sfoDF	sfoDF	8	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	2	11	seaRM	26	4	23	seaRM	seaRM	18	LG	TRUE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	12	seaRM	28	2	5	seaRM	seaRM	15	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	13	seaRM	31	3	20	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	14	sfoDF	34	3	17	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	15	seaRM	36	2	16	seaRM	seaRM	13	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	16	seaRM	38	2	7	seaRM	seaRM	35	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	17	seaRM	39	1	9	sfoDF	sfoDF	11	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	18	sfoDF	43	4	28	sfoDF	sfoDF	88	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	19	sfoDF	44	1	10	seaRM	seaRM	25	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	3	20	sfoDF	46	2	6	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	21	sfoDF	47	1	6	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	22	seaRM	48	1	17	sfoDF	sfoDF	18	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	23	sfoDF	50	2	22	sfoDF	sfoDF	12	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	24	sfoDF	54	4	25	sfoDF	sfoDF	85	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	25	sfoDF	56	2	20	sfoDF	sfoDF	5	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	26	sfoDF	59	3	17	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	27	seaRM	60	1	7	sfoDF	sfoDF	11	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	28	sfoDF	67	7	47	seaRM	seaRM	13	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	29	seaRM	69	2	18	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	30	seaRM	72	3	16	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	31	sfoDF	73	1	7	seaRM	seaRM	51	LG	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	32	seaRM	76	3	17	sfoDF	sfoDF	18	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	33	sfoDF	78	2	20	sfoDF	sfoDF	9	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	34	sfoDF	79	1	13	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	35	seaRM	80	1	9	sfoDF	sfoDF	88	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	36	sfoDF	82	2	22	sfoDF	sfoDF	9	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	37	sfoDF	87	5	39	seaRM	seaRM	35	eop	FALSE	FALSE	NA	o_line	eop	eop
