poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
31	1	16	13	14	ao	0	O-CTH	nykRM-1		O-G	nykRM-6	TRUE	compl
32	1	17	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-14	TRUE	compl
32	1	17	3	4	ao	0	O-CTH	wdcCT-14		O-CTH	wdcCT-80	TRUE	compl
32	1	17	4	5	ao	0	O-CTH	wdcCT-80		O-CTH	wdcCT-88	TRUE	compl
32	1	17	5	6	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-90	TRUE	compl
32	1	17	6	7	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-45	TRUE	compl
32	1	17	7	8	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-90	TRUE	compl
32	1	17	8	9	ao	0	O-CTH	wdcCT-90		O-G	wdcCT-14	TRUE	compl
33	1	18	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-14	TRUE	compl
33	1	18	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-4	TRUE	compl
33	1	18	4	5	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-1	TRUE	compl
33	1	18	5	6	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-19	TRUE	compl
33	1	18	6	6	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
34	2	18	7	8	ao	0	O-PU	wdcCT-32		O-TD	wdcCT-19	TRUE	drop
35	3	18	9	10	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
35	3	18	10	11	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
35	3	18	11	12	ao	0	O-CTH	nykRM-19		O-G	nykRM-14	TRUE	compl
36	1	19	2	3	ao	0	O-PU	wdcCT-14		O-CTH	wdcCT-99	TRUE	compl
36	1	19	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-8	TRUE	compl
36	1	19	4	5	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-9	TRUE	compl
36	1	19	5	6	ao	0	O-CTH	wdcCT-9		O-TO	wdcCT-	TRUE	nopass
36	1	19	7	8	ao	0	O-PU	wdcCT-99		O-CTH	wdcCT-45	TRUE	compl
36	1	19	8	9	ao	0	O-CTH	wdcCT-45		O-G	wdcCT-9	TRUE	compl
37	1	20	2	3	ao	0	O-PU	nykRM-26		D-D	wdcCT-3	TRUE	defd
