game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code	score	scor_team	who	a_code	b_code
2014-05-31_vanNH-at-seaRM	2	24	vanNH	41	1	9	seaRM	seaRM	14	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	25	seaRM	42	1	5	vanNH	vanNH	10	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	26	vanNH	43	1	5	seaRM	vanNH	8	eop	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	3	27	seaRM	44	1	13	vanNH	seaRM	15	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	27	seaRM	45	2	22	seaRM	seaRM	21	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	28	seaRM	46	1	9	vanNH	vanNH	72	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	29	vanNH	47	1	9	seaRM	seaRM	48	LG	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	30	seaRM	48	1	6	vanNH	seaRM	18	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	30	seaRM	49	2	11	seaRM	seaRM	18	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	31	seaRM	50	1	8	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	32	vanNH	51	1	9	seaRM	seaRM	9	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	33	seaRM	52	1	9	vanNH	vanNH	72	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	34	vanNH	53	1	7	seaRM	vanNH	13	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	34	vanNH	54	2	10	vanNH	vanNH	10	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	34	vanNH	55	3	18	seaRM	seaRM	15	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	34	vanNH	56	4	22	vanNH	vanNH	10	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	35	vanNH	57	1	10	seaRM	vanNH	45	off F	FALSE	NA	o_line	off F	off -
2014-05-31_vanNH-at-seaRM	3	35	vanNH	58	2	15	vanNH	seaRM	4	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	3	35	vanNH	59	3	22	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	36	seaRM	60	1	4	vanNH	seaRM	23	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	36	seaRM	61	2	9	seaRM	seaRM	12	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	3	37	seaRM	62	1	10	vanNH	vanNH	98	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	3	37	seaRM	63	2	12	seaRM	vanNH	98	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	3	37	seaRM	64	3	21	vanNH	vanNH	21	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	3	38	vanNH	65	1	9	seaRM	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	3	38	vanNH	66	2	11	vanNH	seaRM	8	eop	FALSE	NA	d_line	eop	eop
2014-05-31_vanNH-at-seaRM	4	39	vanNH	67	1	10	seaRM	seaRM	9	LG	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	40	seaRM	68	1	11	vanNH	seaRM	18	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	40	seaRM	69	2	18	seaRM	seaRM	29	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	40	seaRM	70	3	26	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	41	vanNH	71	1	7	seaRM	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	41	vanNH	72	2	10	vanNH	vanNH	31	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	41	vanNH	73	3	18	seaRM	seaRM	NA	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	41	vanNH	74	4	29	vanNH	vanNH	19	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	4	42	vanNH	75	1	12	seaRM	vanNH	11	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	42	vanNH	76	2	16	vanNH	seaRM	8	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	4	42	vanNH	77	3	18	seaRM	seaRM	6	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	43	seaRM	78	1	9	vanNH	vanNH	98	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	43	seaRM	79	2	20	seaRM	seaRM	48	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	4	43	seaRM	80	3	24	vanNH	vanNH	24	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	44	vanNH	81	1	11	seaRM	seaRM	20	LG	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	45	seaRM	82	1	5	vanNH	vanNH	91	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	46	vanNH	83	1	9	seaRM	seaRM	48	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	47	seaRM	84	1	14	vanNH	vanNH	89	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	4	48	vanNH	85	1	9	seaRM	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	4	48	vanNH	86	2	11	vanNH	seaRM	6	eop	FALSE	NA	d_line	eop	eop
2014-05-31_vanNH-at-seaRM	5	49	vanNH	87	1	7	seaRM	seaRM	6	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	50	seaRM	88	1	10	vanNH	seaRM	21	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	5	50	seaRM	89	2	14	seaRM	vanNH	89	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	5	50	seaRM	90	3	25	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	51	vanNH	91	1	7	seaRM	seaRM	17	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	52	seaRM	92	1	15	vanNH	vanNH	10	TD	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	93	2	20	seaRM	seaRM	29	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	94	3	21	vanNH	vanNH	NA	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	95	4	25	seaRM	seaRM	1	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	5	52	seaRM	96	5	41	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	5	53	vanNH	97	1	4	seaRM	seaRM	20	eop	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	6	54	seaRM	98	1	14	vanNH	vanNH	91	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	6	55	vanNH	99	1	9	seaRM	seaRM	NA	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	55	vanNH	100	2	14	vanNH	vanNH	10	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	56	vanNH	101	1	7	seaRM	seaRM	0	TD	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	6	56	vanNH	102	2	9	vanNH	seaRM	48	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	103	3	14	seaRM	vanNH	4	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	104	4	19	vanNH	seaRM	20	D	FALSE	NA	d_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	105	5	21	seaRM	vanNH	7	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	6	56	vanNH	106	6	24	vanNH	vanNH	8	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	57	vanNH	107	1	9	seaRM	seaRM	29	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	108	2	12	vanNH	vanNH	8	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	109	3	13	seaRM	seaRM	29	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	57	vanNH	110	4	19	vanNH	vanNH	45	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	6	58	vanNH	111	1	3	seaRM	seaRM	1	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	6	58	vanNH	112	2	6	vanNH	vanNH	49	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	1	seaRM	1	1	9	vanNH	vanNH	91	TD	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	1	1	seaRM	2	2	23	seaRM	seaRM	18	G	TRUE	seaRM	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	2	seaRM	3	1	11	vanNH	vanNH	98	LG	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	3	vanNH	4	1	7	seaRM	vanNH	11	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	1	3	vanNH	5	2	11	vanNH	vanNH	45	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	4	vanNH	6	1	4	seaRM	seaRM	14	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	4	vanNH	7	2	6	vanNH	vanNH	33	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	5	vanNH	8	1	4	seaRM	seaRM	29	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	5	vanNH	9	2	10	vanNH	vanNH	33	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	6	vanNH	10	1	12	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	7	seaRM	11	1	7	vanNH	vanNH	10	LG	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	8	vanNH	12	1	11	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	8	vanNH	13	2	16	vanNH	vanNH	27	TA	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	8	vanNH	14	3	21	seaRM	seaRM	00	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	9	seaRM	15	1	9	vanNH	vanNH	22	LG	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	1	10	vanNH	16	1	8	seaRM	seaRM	17	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	17	2	11	vanNH	vanNH	27	VST	FALSE	NA	d_line	VST	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	18	3	12	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	37	vanNH	vanNH	10	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	5	seaRM	seaRM	1	eop	FALSE	NA	o_line	eop	eop
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	12	seaRM	seaRM	6	TD	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	16	vanNH	vanNH	27	TD	FALSE	NA	d_line	TD	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	20	seaRM	seaRM	51	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	12	vanNH	24	4	23	vanNH	vanNH	37	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	7	seaRM	seaRM	6	VTT	FALSE	NA	o_line	VTT	off -
2014-06-07_seaRM-at-vanNH	2	13	vanNH	26	2	8	vanNH	vanNH	18	TA	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	15	seaRM	vanNH	13	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	23	vanNH	vanNH	24	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	10	seaRM	seaRM	29	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	17	vanNH	vanNH	45	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	15	seaRM	seaRM	14	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	18	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	11	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	10	vanNH	vanNH	21	G	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	10	seaRM	seaRM	17	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	20	seaRM	36	1	3	vanNH	seaRM	29	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	2	20	seaRM	37	2	5	seaRM	seaRM	24	G	TRUE	seaRM	d_line	G	G
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	8	vanNH	vanNH	89	LG	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	10	seaRM	seaRM	51	LG	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	11	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	12	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	16	vanNH	vanNH	11	TA	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	43	3	17	seaRM	seaRM	17	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	23	vanNH	vanNH	27	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	15	seaRM	seaRM	?	off F	FALSE	NA	o_line	off F	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	31	vanNH	vanNH	72	TA	FALSE	NA	d_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	35	seaRM	seaRM	23	TD	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	40	vanNH	vanNH	22	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	8	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	13	vanNH	vanNH	37	LG	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	7	seaRM	seaRM	23	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	14	vanNH	vanNH	4	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	4	seaRM	seaRM	17	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	3	28	vanNH	54	2	7	vanNH	vanNH	7	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	18	seaRM	seaRM	51	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	30	vanNH	56	1	4	seaRM	seaRM	29	TD	FALSE	NA	o_line	TD	off -
2014-06-07_seaRM-at-vanNH	4	30	vanNH	57	2	9	vanNH	vanNH	4	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	31	vanNH	58	1	14	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	32	seaRM	59	1	7	vanNH	seaRM	15	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	32	seaRM	60	2	10	seaRM	vanNH	91	D	FALSE	NA	d_line	D	def +
2014-06-07_seaRM-at-vanNH	4	32	seaRM	61	3	16	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	33	vanNH	62	1	10	seaRM	vanNH	13	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	33	vanNH	63	2	16	vanNH	vanNH	13	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	34	vanNH	64	1	5	seaRM	seaRM	29	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	34	vanNH	65	2	18	vanNH	vanNH	4	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	35	vanNH	66	1	9	seaRM	seaRM	10	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	35	vanNH	67	2	12	vanNH	vanNH	13	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	36	vanNH	68	1	7	seaRM	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-06-07_seaRM-at-vanNH	4	36	vanNH	69	2	14	vanNH	vanNH	27	TD	FALSE	NA	d_line	TD	off -
2014-06-07_seaRM-at-vanNH	4	36	vanNH	70	3	20	seaRM	seaRM	14	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	36	vanNH	71	4	24	vanNH	vanNH	11	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	37	vanNH	72	1	8	seaRM	seaRM	31	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	37	vanNH	73	2	11	vanNH	seaRM	4	D	FALSE	NA	d_line	D	def +
2014-06-07_seaRM-at-vanNH	4	37	vanNH	74	3	23	seaRM	seaRM	31	LG	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	38	seaRM	75	1	16	vanNH	vanNH	89	G	TRUE	vanNH	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	39	vanNH	76	1	10	seaRM	seaRM	31	TA	FALSE	NA	o_line	TA	off -
2014-06-07_seaRM-at-vanNH	4	39	vanNH	77	2	15	vanNH	vanNH	27	G	TRUE	vanNH	d_line	G	G
2014-06-07_seaRM-at-vanNH	4	40	vanNH	78	1	10	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-06-07_seaRM-at-vanNH	4	41	seaRM	79	1	3	vanNH	vanNH	89	eop	FALSE	NA	o_line	eop	eop
2014-06-15_pdxST-at-vanNH	1	1	pdxST	1	1	9	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	2	vanNH	2	1	12	pdxST	vanNH	11	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	2	vanNH	3	2	14	vanNH	vanNH	81	G	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	3	vanNH	4	1	31	pdxST	pdxST	24	G	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	4	pdxST	5	1	11	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	5	vanNH	6	1	10	pdxST	pdxST	24	LG	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	6	pdxST	7	1	16	vanNH	pdxST	12	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	8	2	18	pdxST	pdxST	14	TD	FALSE	NA	d_line	TD	off -
2014-06-15_pdxST-at-vanNH	1	6	pdxST	9	3	22	vanNH	pdxST	?	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	10	4	24	pdxST	vanNH	98	D	FALSE	NA	d_line	D	def +
2014-06-15_pdxST-at-vanNH	1	6	pdxST	11	5	27	vanNH	vanNH	72	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	7	vanNH	12	1	10	pdxST	vanNH	24	HB	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	1	7	vanNH	13	2	13	vanNH	vanNH	24	TA	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	1	7	vanNH	14	3	15	pdxST	pdxST	24	VST	FALSE	NA	o_line	VST	off -
2014-06-15_pdxST-at-vanNH	1	7	vanNH	15	4	18	vanNH	vanNH	31	G	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	8	vanNH	16	1	4	pdxST	pdxST	7	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	1	8	vanNH	17	2	8	vanNH	vanNH	24	G	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	1	9	vanNH	18	1	9	pdxST	pdxST	7	LG	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	10	pdxST	19	1	11	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	1	11	vanNH	20	1	5	pdxST	pdxST	24	eop	FALSE	NA	o_line	eop	eop
2014-06-15_pdxST-at-vanNH	2	12	vanNH	21	1	35	pdxST	pdxST	6	G	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	13	pdxST	22	1	9	vanNH	pdxST	8	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	23	2	13	pdxST	vanNH	21	D	FALSE	NA	d_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	24	3	15	vanNH	pdxST	4	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	13	pdxST	25	4	18	pdxST	pdxST	16	G	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	2	14	pdxST	26	1	3	vanNH	pdxST	21	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	14	pdxST	27	2	4	pdxST	pdxST	21	TA	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	14	pdxST	28	3	12	vanNH	vanNH	10	LG	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	15	vanNH	29	1	17	pdxST	pdxST	9	G	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	16	pdxST	30	1	6	vanNH	vanNH	98	TD	FALSE	NA	o_line	TD	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	31	2	17	pdxST	pdxST	73	TA	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	32	3	20	vanNH	vanNH	8	TD	FALSE	NA	o_line	TD	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	33	4	23	pdxST	pdxST	2	TA	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	2	16	pdxST	34	5	35	vanNH	pdxST	3	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	16	pdxST	35	6	40	pdxST	pdxST	3	LG	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	2	17	pdxST	36	1	19	vanNH	vanNH	5	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	18	vanNH	37	1	9	pdxST	pdxST	2	LG	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	19	pdxST	38	1	10	vanNH	vanNH	22	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	2	20	vanNH	39	1	3	pdxST	vanNH	4	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	2	20	vanNH	40	2	5	vanNH	vanNH	10	G	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	21	pdxST	41	1	5	vanNH	pdxST	5	D	FALSE	NA	o_line	D	def +
2014-06-15_pdxST-at-vanNH	3	21	pdxST	42	2	12	pdxST	pdxST	3	TD	FALSE	NA	d_line	TD	off -
2014-06-15_pdxST-at-vanNH	3	21	pdxST	43	3	14	vanNH	vanNH	98	LG	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	22	vanNH	44	1	22	pdxST	pdxST	6	G	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	23	pdxST	45	1	5	vanNH	vanNH	72	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	23	pdxST	46	2	15	pdxST	pdxST	5	LG	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	24	pdxST	47	1	5	vanNH	vanNH	10	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	24	pdxST	48	2	10	pdxST	pdxST	17	G	TRUE	pdxST	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	25	pdxST	49	1	16	vanNH	vanNH	21	G	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	26	vanNH	50	1	8	pdxST	pdxST	6	LG	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	27	pdxST	51	1	6	vanNH	vanNH	98	LG	TRUE	vanNH	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	28	vanNH	52	1	16	pdxST	pdxST	42	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	28	vanNH	53	2	24	vanNH	vanNH	4	G	TRUE	vanNH	d_line	G	G
2014-06-15_pdxST-at-vanNH	3	29	vanNH	54	1	7	pdxST	pdxST	2	LG	TRUE	pdxST	o_line	G	G
2014-06-15_pdxST-at-vanNH	3	30	pdxST	55	1	4	vanNH	vanNH	98	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	56	2	10	pdxST	pdxST	8	TA	FALSE	NA	d_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	57	3	16	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-06-15_pdxST-at-vanNH	3	30	pdxST	58	4	34	pdxST	vanNH	8	eop	FALSE	NA	d_line	eop	eop
2014-06-15_pdxST-at-vanNH	4	31	vanNH	59	1	12	pdxST	vanNH	24	HB	FALSE	NA	o_line	D	def +
